STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1987,,1262439,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1988,,1297365,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1989,,1341542,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1990,,1361472,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1991,,1390723,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1992,,1418340,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1993,,1444736,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1994,,1471394,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1995,,1498281,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1996,,1525058,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1997,,1551886,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1998,,1578342,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,1999,,1614944,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2000,,1636892,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2001,,1629295,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2002,,1601953,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2003,,1549498,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2004,,1487431,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2005,,1429307,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2006,,1381978,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2007,,1343212,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2008,,1302523,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2009,,1258881,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2010,,1212845,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2011,,1158949,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2012,,1108267,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2013,,1061068,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2014,,1016140,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2015,,979585,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2016,,950089,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2017,,922568,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2018,,899470,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2019,,883855,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y15T19,From 15 to 19 years,H,Historical,2022,,878997,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1960,,877637,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1961,,852000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1962,,784600,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1963,,715500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1964,,680200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1965,,706100,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1966,,757000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1967,,826000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1968,,911900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1969,,988800,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1970,,1071250,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1971,,1088500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1972,,1114400,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1973,,1121900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1974,,1130600,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1975,,1137204,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1976,,1143442,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1977,,1150221,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1978,,1145042,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1979,,1123735,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1980,,1104796,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1981,,1089769,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1982,,1077337,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1983,,1066124,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1984,,1059287,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1985,,1046707,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1986,,1021230,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1987,,987945,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1988,,955208,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1989,,922908,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1990,,1018051,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1991,,1073194,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1992,,1127127,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1993,,1179902,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1994,,1231484,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1995,,1281691,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1996,,1334044,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1997,,1388099,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1998,,1440159,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,1999,,1506223,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2000,,1559146,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2001,,1575530,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2002,,1578279,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2003,,1583804,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2004,,1573766,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2005,,1543486,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2006,,1492962,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2007,,1429686,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2008,,1363194,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2009,,1302461,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2010,,1257866,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2011,,1219640,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2012,,1192952,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2013,,1173011,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2014,,1160718,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2015,,1160878,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2016,,1173343,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2017,,1197465,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2018,,1231351,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2019,,1272541,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y45T49,From 45 to 49 years,H,Historical,2022,,1407355,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1960,,50246,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1961,,49466,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1962,,51065,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1963,,53300,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1964,,55664,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,POL,Poland,POP,Population,PS,Persons,F,Female,Y_GE85,85 years or over,H,Historical,1965,,57200,,A,Normal value,0,Units,0,Zero
